"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","Plasmenyl-PC(P-24:0/20:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:0/20:1)+HCO2",11.7246,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:0/20:1)+HCO2",3,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:0/20:1)+HCO2",78810.7,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:0/20:1)+HCO2",928.739066666667,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:0/20:1)+HCO2","928.73766","868.71652","797.64302","576.43985","558.42929","487.3558","224.06881","309.27995","168.04314","152.99586","96.96964","78.95852","11.5616484848485","11.8616484848485","566"
"","Plasmenyl-PC(P-24:0/20:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:0/20:2)+HCO2",11.06014,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:0/20:2)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:0/20:2)+HCO2",96999.49,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:0/20:2)+HCO2",926.7229,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:0/20:2)+HCO2","926.72196","866.70082","795.62732","576.43985","558.42929","487.3558","224.06881","307.26425","168.04314","152.99586","96.96964","78.95852","10.8996045454545","11.1996045454545","533"
"","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:0/20:3)+HCO2","924.70636","864.68522","793.61172","576.43985","558.42929","487.3558","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","10.2934121212121","10.5934121212121","867"
"","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:0/20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:0/20:3)+HCO2","924.70636","864.68522","793.61172","576.43985","558.42929","487.3558","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","10.7729","11.0729","3385"
"","Plasmenyl-PC(P-24:0/20:4)+HCO2",1,1,0,1,0,0,0,1,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2",10.00137,10.00137,0,10.00137,0,0,0,10.00137,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2",1,1,0,1,0,0,0,1,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2",5228.443,59394.56,0,5462.206,0,0,0,59155.73,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2",922.6924,862.6708,0,576.4406,0,0,0,303.2331,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2","922.69066","862.66952","791.59602","576.43985","558.42929","487.3558","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","9.81250454545454","10.1125045454545","496"
"","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:0/20:5)+HCO2","920.67506","860.65392","789.58042","576.43985","558.42929","487.3558","224.06881","301.21735","168.04314","152.99586","96.96964","78.95852","8.99442727272727","9.29442727272727","951"
"","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:0/20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:0/20:5)+HCO2","920.67506","860.65392","789.58042","576.43985","558.42929","487.3558","224.06881","301.21735","168.04314","152.99586","96.96964","78.95852","9.65476060606061","9.95476060606061","1746"
"","Plasmenyl-PC(P-24:0/22:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:0/22:1)+HCO2",12.3625,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:0/22:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:0/22:1)+HCO2",234231.3,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:0/22:1)+HCO2",956.7698,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:0/22:1)+HCO2","956.76896","896.74782","825.67432","576.43985","558.42929","487.3558","224.06881","337.31125","168.04314","152.99586","96.96964","78.95852","12.2113787878788","12.5113787878788","291"
"","Plasmenyl-PC(P-24:0/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:0/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:0/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:0/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:0/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmenyl-PC(P-24:0/22:2)+HCO2","954.75326","894.73212","823.65862","576.43985","558.42929","487.3558","224.06881","335.29555","168.04314","152.99586","96.96964","78.95852","11.5947909090909","11.8947909090909","1526"
"","Plasmenyl-PC(P-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmenyl-PC(P-24:0/22:3)+HCO2","952.73766","892.71652","821.64302","576.43985","558.42929","487.3558","224.06881","333.27995","168.04314","152.99586","96.96964","78.95852","10.9836742424242","11.2836742424242","1163"
"","Plasmenyl-PC(P-24:0/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:0/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:0/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:0/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:0/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmenyl-PC(P-24:0/24:1)+HCO2","984.80026","924.77912","853.70562","576.43985","558.42929","487.3558","224.06881","365.34255","168.04314","152.99586","96.96964","78.95852","12.8377545454545","13.1377545454545","646"
"","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmenyl-PC(P-24:1/10:0)+HCO2","788.58116","728.56002","657.48652","574.42425","556.41369","485.3402","224.06881","171.13905","168.04314","152.99586","96.96964","78.95852","7.64452121212121","7.94452121212121","1776"
"","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmenyl-PC(P-24:1/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmenyl-PC(P-24:1/10:0)+HCO2","788.58116","728.56002","657.48652","574.42425","556.41369","485.3402","224.06881","171.13905","168.04314","152.99586","96.96964","78.95852","6.91709848484848","7.21709848484848","3363"
"","Plasmenyl-PC(P-24:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmenyl-PC(P-24:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmenyl-PC(P-24:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmenyl-PC(P-24:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmenyl-PC(P-24:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmenyl-PC(P-24:1/12:0)+HCO2","816.61246","756.59132","685.51782","574.42425","556.41369","485.3402","224.06881","199.17035","168.04314","152.99586","96.96964","78.95852","8.07845303030303","8.37845303030303","1249"
"","Plasmenyl-PC(P-24:1/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmenyl-PC(P-24:1/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmenyl-PC(P-24:1/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmenyl-PC(P-24:1/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmenyl-PC(P-24:1/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmenyl-PC(P-24:1/16:0)+HCO2","872.67506","812.65392","741.58042","574.42425","556.41369","485.3402","224.06881","255.23295","168.04314","152.99586","96.96964","78.95852","10.0408272727273","10.3408272727273","1928"
"","Plasmenyl-PC(P-24:1/18:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmenyl-PC(P-24:1/18:0)+HCO2",10.99138,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmenyl-PC(P-24:1/18:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmenyl-PC(P-24:1/18:0)+HCO2",89225.81,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmenyl-PC(P-24:1/18:0)+HCO2",900.7072,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmenyl-PC(P-24:1/18:0)+HCO2","900.70636","840.68522","769.61172","574.42425","556.41369","485.3402","224.06881","283.26425","168.04314","152.99586","96.96964","78.95852","10.8310590909091","11.1310590909091","437"
"","Plasmenyl-PC(P-24:1/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:1/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:1/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:1/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:1/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmenyl-PC(P-24:1/18:1)+HCO2","898.69076","838.66962","767.59612","574.42425","556.41369","485.3402","224.06881","281.24865","168.04314","152.99586","96.96964","78.95852","9.981996969697","10.281996969697","3132"
"","Plasmenyl-PC(P-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:1/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmenyl-PC(P-24:1/18:2)+HCO2","896.67506","836.65392","765.58042","574.42425","556.41369","485.3402","224.06881","279.23295","168.04314","152.99586","96.96964","78.95852","9.8984333333333","10.1984333333333","1162"
"","Plasmenyl-PC(P-24:1/18:3)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:1/18:3)+HCO2",0,9.047699,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:1/18:3)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:1/18:3)+HCO2",0,30242.2,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:1/18:3)+HCO2",0,834.6392,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmenyl-PC(P-24:1/18:3)+HCO2","894.65946","834.63832","763.56482","574.42425","556.41369","485.3402","224.06881","277.21735","168.04314","152.99586","96.96964","78.95852","8.872","9.172","736"
"","Plasmenyl-PC(P-24:1/20:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:1/20:0)+HCO2",11.7246,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:1/20:0)+HCO2",3,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:1/20:0)+HCO2",78810.7,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:1/20:0)+HCO2",928.739066666667,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmenyl-PC(P-24:1/20:0)+HCO2","928.73766","868.71652","797.64302","574.42425","556.41369","485.3402","224.06881","311.29555","168.04314","152.99586","96.96964","78.95852","11.5616484848485","11.8616484848485","566"
"","Plasmenyl-PC(P-24:1/20:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:1/20:1)+HCO2",11.06014,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:1/20:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:1/20:1)+HCO2",96999.49,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:1/20:1)+HCO2",926.7229,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmenyl-PC(P-24:1/20:1)+HCO2","926.72206","866.70092","795.62742","574.42425","556.41369","485.3402","224.06881","309.27995","168.04314","152.99586","96.96964","78.95852","10.8996045454545","11.1996045454545","533"
"","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmenyl-PC(P-24:1/20:2)+HCO2","924.70636","864.68522","793.61172","574.42425","556.41369","485.3402","224.06881","307.26425","168.04314","152.99586","96.96964","78.95852","10.2934121212121","10.5934121212121","867"
"","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmenyl-PC(P-24:1/20:2)+HCO2","924.70636","864.68522","793.61172","574.42425","556.41369","485.3402","224.06881","307.26425","168.04314","152.99586","96.96964","78.95852","10.7729","11.0729","3385"
"","Plasmenyl-PC(P-24:1/20:3)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:1/20:3)+HCO2",10.00137,10.00137,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:1/20:3)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:1/20:3)+HCO2",5228.443,59394.56,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:1/20:3)+HCO2",922.6924,862.6708,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:1/20:3)+HCO2","922.69076","862.66962","791.59612","574.42425","556.41369","485.3402","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","9.81250454545454","10.1125045454545","496"
"","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmenyl-PC(P-24:1/20:4)+HCO2","920.67506","860.65392","789.58042","574.42425","556.41369","485.3402","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","8.99442727272727","9.29442727272727","951"
"","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:1/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmenyl-PC(P-24:1/20:4)+HCO2","920.67506","860.65392","789.58042","574.42425","556.41369","485.3402","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","9.65476060606061","9.95476060606061","1746"
"","Plasmenyl-PC(P-24:1/22:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:1/22:0)+HCO2",12.3625,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:1/22:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:1/22:0)+HCO2",234231.3,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:1/22:0)+HCO2",956.7698,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmenyl-PC(P-24:1/22:0)+HCO2","956.76896","896.74782","825.67432","574.42425","556.41369","485.3402","224.06881","339.32685","168.04314","152.99586","96.96964","78.95852","12.2113787878788","12.5113787878788","291"
